"list_hover href","list_hover src","d-flex href","product-list__price","card__text"
"https://jewelbox.co.in/dainty-blossoms-diamond-hoop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/07/WER1341-frontYG.jpg","https://jewelbox.co.in/dainty-blossoms-diamond-hoop-earrings/","₹89,460","Dainty Blossoms Diamond Hoop Earrings"
"https://jewelbox.co.in/shimmering-diamond-round-bali-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1753689668.jpg","https://jewelbox.co.in/shimmering-diamond-round-bali-earrings/","₹29,627","Shimmering Diamond Round Bali Earrings"
"https://jewelbox.co.in/flora-leaf-love-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/02/WER0966-2.jpg","https://jewelbox.co.in/flora-leaf-love-diamond-earrings/","₹71,439","Flora Leaf Love Diamond Earrings"
"https://jewelbox.co.in/freesia-pear-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/03/PER1172-front-2.jpg","https://jewelbox.co.in/freesia-pear-cut-diamond-studs/","₹87,203","Freesia Pear Cut Diamond Studs"
"https://jewelbox.co.in/starwheel-tres-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0348-2.jpg","https://jewelbox.co.in/starwheel-tres-diamond-earstuds/","₹44,129","Starwheel Tres Diamond Earstuds"
"https://jewelbox.co.in/clustered-drop-round-diamond-stud/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/02/WER0968-2.jpg","https://jewelbox.co.in/clustered-drop-round-diamond-stud/","₹1,68,928","Clustered Drop Round Diamond Stud"
"https://jewelbox.co.in/dancing-butterflies-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753520737.jpg","https://jewelbox.co.in/dancing-butterflies-diamond-ear-studs/","₹20,534","Dancing Butterflies Diamond Ear Studs"
"https://jewelbox.co.in/shining-round-dot-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762501817.jpg","https://jewelbox.co.in/shining-round-dot-diamond-stud-for-men/","₹17,506","Shining Round Dot Diamond Stud For Men"
"https://jewelbox.co.in/contemporary-glam-bali-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/09/PER0808-frontYG.jpg","https://jewelbox.co.in/contemporary-glam-bali-diamond-earrings/","₹85,754","Contemporary Glam Bali Diamond Earrings"
"https://jewelbox.co.in/heartfelt-wish-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753339495.jpg","https://jewelbox.co.in/heartfelt-wish-diamond-earrings/","₹17,131","Heartfelt Wish Diamond Earrings"
"https://jewelbox.co.in/radiant-green-stone-sundisc-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764320945.jpg","https://jewelbox.co.in/radiant-green-stone-sundisc-diamond-earrings/","₹58,385","Radiant Green Stone Sundisc Diamond Earrings"
"https://jewelbox.co.in/vistera-portuguese-cut-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1768031056.jpg","https://jewelbox.co.in/vistera-portuguese-cut-diamond-ear-studs/","₹1,45,663","Vistera Portuguese Cut Diamond Ear Studs"
"https://jewelbox.co.in/peek-through-window-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1770277739.jpg","https://jewelbox.co.in/peek-through-window-diamond-studs/","₹89,092","Peek Through Window Diamond Studs"
"https://jewelbox.co.in/classic-dainty-sweetheart-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER1175-front.jpg","https://jewelbox.co.in/classic-dainty-sweetheart-diamond-studs/","₹2,04,925","Classic Dainty Sweetheart Diamond Studs"
"https://jewelbox.co.in/marquise-floral-bloom-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/03/PER1174-front-2.jpg","https://jewelbox.co.in/marquise-floral-bloom-diamond-studs/","₹43,398","Marquise Floral Bloom Diamond Studs"
"https://jewelbox.co.in/luxe-look-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0237-2.jpg","https://jewelbox.co.in/luxe-look-diamond-earstuds/","₹77,841","Luxe Look Diamond Earstuds"
"https://jewelbox.co.in/gleam-cascade-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1041-frontYG.jpg","https://jewelbox.co.in/gleam-cascade-diamond-drop-earrings/","₹1,65,357","Gleam Cascade Diamond Drop Earrings"
"https://jewelbox.co.in/hollywood-hoops-diamond-clustered-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0206-2.jpg","https://jewelbox.co.in/hollywood-hoops-diamond-clustered-earrings/","₹1,20,955","Hollywood Hoops Diamond Clustered Earrings"
"https://jewelbox.co.in/shimmering-octagonal-dual-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762511961.jpg","https://jewelbox.co.in/shimmering-octagonal-dual-diamond-stud-for-men/","₹13,095","Shimmering Octagonal Dual Diamond Stud for Men"
"https://jewelbox.co.in/the-sharp-edge-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762498612.jpg","https://jewelbox.co.in/the-sharp-edge-diamond-stud-for-men/","₹13,943","The Sharp Edge Diamond Stud for Men"
"https://jewelbox.co.in/london-posises-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0888-2-4.jpg","https://jewelbox.co.in/london-posises-diamond-ear-studs/","₹1,06,898","London Posises Diamond Ear Studs"
"https://jewelbox.co.in/true-treasure-princess-cut-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760087216.jpg","https://jewelbox.co.in/true-treasure-princess-cut-diamond-earstuds/","₹32,763","True Treasure Princess Cut Diamond Earstuds"
"https://jewelbox.co.in/ever-charming-diamond-hoops-for-ear-piercings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/08/WER0454-front.jpg","https://jewelbox.co.in/ever-charming-diamond-hoops-for-ear-piercings/","₹80,246","Ever Charming Diamond Hoops for Ear Piercings"
"https://jewelbox.co.in/oval-and-marquise-cluster-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0350-2.jpg","https://jewelbox.co.in/oval-and-marquise-cluster-diamond-drop-earrings/","₹1,64,757","Oval And Marquise Cluster Diamond Drop Earrings"
"https://jewelbox.co.in/mystical-splendour-flower-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/09/PER0806-frontYG.jpg","https://jewelbox.co.in/mystical-splendour-flower-diamond-studs/","₹57,253","Mystical Splendour Flower Diamond Studs"
"https://jewelbox.co.in/ferris-wheel-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0332-front.jpg","https://jewelbox.co.in/ferris-wheel-diamond-stud-earrings/","₹72,234","Ferris Wheel Diamond Stud Earrings"
"https://jewelbox.co.in/simple-whisper-diamond-studs-for-piercings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0165-2.jpg","https://jewelbox.co.in/simple-whisper-diamond-studs-for-piercings/","₹43,735","Simple Whisper Diamond Studs for Piercings"
"https://jewelbox.co.in/octagonal-round-diamond-amber-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762515804.jpg","https://jewelbox.co.in/octagonal-round-diamond-amber-stud-for-men/","₹6,749","Octagonal Round Diamond Amber Stud for Men"
"https://jewelbox.co.in/rising-sun-ear-piercing-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0506-2.jpg","https://jewelbox.co.in/rising-sun-ear-piercing-diamond-studs/","₹61,938","Rising Sun Ear Piercing Diamond Studs"
"https://jewelbox.co.in/classic-english-princess-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2021/08/WER0411-front-3.jpg","https://jewelbox.co.in/classic-english-princess-cut-diamond-studs/","₹1,15,990","Classic English Princess Cut Diamond Studs"
"https://jewelbox.co.in/cluster-bougnvilla-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/03/WER0863-front-2.jpg","https://jewelbox.co.in/cluster-bougnvilla-diamond-ear-studs/","₹62,322","Cluster Bougnvilla Diamond Ear Studs"
"https://jewelbox.co.in/sparkler-glow-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0268-2.jpg","https://jewelbox.co.in/sparkler-glow-dangler-earrings/","₹88,226","Sparkler Glow Dangler Earrings"
"https://jewelbox.co.in/victorias-pear-diamond-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1770275068.jpg","https://jewelbox.co.in/victorias-pear-diamond-dangler-earrings/","₹2,78,352","Victoria's Pear Diamond Dangler Earrings"
"https://jewelbox.co.in/inspirational-actress-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/03/WER0869-front-2.jpg","https://jewelbox.co.in/inspirational-actress-diamond-earrings/","₹1,45,246","Inspirational Actress Diamond Earrings"
"https://jewelbox.co.in/enigmatic-luminance-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/02/WER0969-2.jpg","https://jewelbox.co.in/enigmatic-luminance-diamond-earrings/","₹85,766","Enigmatic Luminance Diamond Earrings"
"https://jewelbox.co.in/eternal-beauty-clustered-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0116-2.jpg","https://jewelbox.co.in/eternal-beauty-clustered-diamond-hoops/","₹1,26,731","Eternal Beauty Clustered Diamond Hoops"
"https://jewelbox.co.in/amber-om-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762500652.jpg","https://jewelbox.co.in/amber-om-diamond-stud-for-men/","₹9,130","Amber Om Diamond Stud for Men"
"https://jewelbox.co.in/common-round-diamond-solitaire-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/08/WER0186-front.jpg","https://jewelbox.co.in/common-round-diamond-solitaire-studs/","₹83,270","Common Round Diamond Solitaire Studs"
"https://jewelbox.co.in/pear-diamond-pinwheel-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0373-2.jpg","https://jewelbox.co.in/pear-diamond-pinwheel-earstuds/","₹81,925","Pear Diamond Pinwheel Earstuds"
"https://jewelbox.co.in/simple-luxe-leaf-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0964-2-2.jpg","https://jewelbox.co.in/simple-luxe-leaf-diamond-earrings/","₹1,06,021","Simple Luxe Leaf Diamond Earrings"
"https://jewelbox.co.in/sharp-contour-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762499218.jpg","https://jewelbox.co.in/sharp-contour-diamond-stud-for-men/","₹10,000","Sharp Contour Diamond Stud For Men"
"https://jewelbox.co.in/fancy-circles-detachable-diamond-stud/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/12/WER0941-front-1.jpg","https://jewelbox.co.in/fancy-circles-detachable-diamond-stud/","₹95,139","Fancy Circles Detachable Diamond Stud"
"https://jewelbox.co.in/royal-crown-diamond-earstuds-for-kids/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0157-2.jpg","https://jewelbox.co.in/royal-crown-diamond-earstuds-for-kids/","₹51,894","Royal Crown Diamond Earstuds for Kids"
"https://jewelbox.co.in/mellow-spring-red-stone-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0375-front.jpg","https://jewelbox.co.in/mellow-spring-red-stone-diamond-earstuds/","₹1,19,827","Mellow Spring Red Stone Diamond Earstuds"
"https://jewelbox.co.in/classic-binevera-diamond-solitaire-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0214-2.jpg","https://jewelbox.co.in/classic-binevera-diamond-solitaire-studs/","₹1,40,962","Classic Binevera Diamond Solitaire Studs"
"https://jewelbox.co.in/little-hearts-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753524385.jpg","https://jewelbox.co.in/little-hearts-diamond-stud-earrings/","₹22,063","Little Hearts Diamond Stud Earrings"
"https://jewelbox.co.in/half-loop-half-light-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0461-2.jpg","https://jewelbox.co.in/half-loop-half-light-diamond-earrings/","₹47,836","Half Loop Half Light Diamond Earrings"
"https://jewelbox.co.in/petite-flora-diamond-earrings-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/12/WER1090-frontYG-3.jpg","https://jewelbox.co.in/petite-flora-diamond-earrings-studs/","₹45,563","Petite Flora Diamond Earrings Studs"
"https://jewelbox.co.in/oceans-heart-blue-stone-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0374-front.jpg","https://jewelbox.co.in/oceans-heart-blue-stone-diamond-earstuds/","₹83,414","Ocean's Heart Blue Stone Diamond Earstuds"
"https://jewelbox.co.in/chequered-diamond-encrusted-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761821098.jpg","https://jewelbox.co.in/chequered-diamond-encrusted-stud-earrings/","₹20,656","Chequered Diamond Encrusted Stud Earrings"
"https://jewelbox.co.in/flower-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762520553.jpg","https://jewelbox.co.in/flower-round-diamond-stud-for-men/","₹9,743","Flower Round Diamond Stud For Men"
"https://jewelbox.co.in/solitaires-in-reuleaux-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0225-2.jpg","https://jewelbox.co.in/solitaires-in-reuleaux-diamond-stud-earrings/","₹1,37,619","Solitaires in Reuleaux Diamond Stud Earrings"
"https://jewelbox.co.in/teardrop-in-a-loop-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0878-front-2.jpg","https://jewelbox.co.in/teardrop-in-a-loop-diamond-earrings/","₹44,446","Teardrop In a Loop Diamond Earrings"
"https://jewelbox.co.in/regal-emerald-cut-and-marquise-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0312-2.jpg","https://jewelbox.co.in/regal-emerald-cut-and-marquise-stud-earrings/","₹1,82,479","Regal Emerald Cut and Marquise Stud Earrings"
"https://jewelbox.co.in/bow-and-grace-diamond-encrusted-hoop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/08/WER0182-back-2.jpg","https://jewelbox.co.in/bow-and-grace-diamond-encrusted-hoop-earrings/","₹2,03,561","Bow And Grace Diamond Encrusted Hoop Earrings"
"https://jewelbox.co.in/chic-is-trendy-diamond-square-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/03/WER0873-front-2.jpg","https://jewelbox.co.in/chic-is-trendy-diamond-square-ear-studs/","₹1,77,263","Chic Is Trendy Diamond Square Ear Studs"
"https://jewelbox.co.in/refined-oval-solitaire-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER1168-front-1.jpg","https://jewelbox.co.in/refined-oval-solitaire-diamond-studs/","₹2,04,925","Refined Oval Solitaire Diamond Studs"
"https://jewelbox.co.in/sparkling-triangle-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753524829.jpg","https://jewelbox.co.in/sparkling-triangle-diamond-studs/","₹19,050","Sparkling Triangle Diamond Studs"
"https://jewelbox.co.in/heart-and-emerald-diamond-statement-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0172-2.jpg","https://jewelbox.co.in/heart-and-emerald-diamond-statement-drop-earrings/","₹1,35,501","Heart and Emerald Diamond Statement Drop Earrings"
"https://jewelbox.co.in/sleek-radiance-intricate-diamond-hoop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0481-2.jpg","https://jewelbox.co.in/sleek-radiance-intricate-diamond-hoop-earrings/","₹77,307","Sleek Radiance Intricate Diamond Hoop Earrings"
"https://jewelbox.co.in/classy-miss-sassy-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762242600.jpg","https://jewelbox.co.in/classy-miss-sassy-diamond-earrings/","₹26,070","Classy Miss Sassy Diamond Earrings"
"https://jewelbox.co.in/after-dusk-spiral-black-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1767866274.jpg","https://jewelbox.co.in/after-dusk-spiral-black-diamond-studs/","₹98,067","After Dusk Spiral Black Diamond Studs"
"https://jewelbox.co.in/obsidian-drop-black-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1767873207.jpg","https://jewelbox.co.in/obsidian-drop-black-diamond-studs/","₹1,98,805","Obsidian Drop Black Diamond Studs"
"https://jewelbox.co.in/dazzling-splendour-diamond-ear-stud/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1770286109.jpg","https://jewelbox.co.in/dazzling-splendour-diamond-ear-stud/","₹64,598","Dazzling Splendour Diamond Ear Stud"
"https://jewelbox.co.in/shimmering-cascade-diamond-hoop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0470-2.jpg","https://jewelbox.co.in/shimmering-cascade-diamond-hoop-earrings/","₹88,796","Shimmering Cascade Diamond Hoop Earrings"
"https://jewelbox.co.in/penta-love-men-diamond-stud/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762338316.jpg","https://jewelbox.co.in/penta-love-men-diamond-stud/","₹24,590","Penta Love Men Diamond Stud"
"https://jewelbox.co.in/urban-chic-diamond-studded-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/07/WER1310-frontYG.jpg","https://jewelbox.co.in/urban-chic-diamond-studded-earrings/","₹1,74,970","Urban Chic Diamond Studded Earrings"
"https://jewelbox.co.in/victorian-splendour-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1753696943.jpg","https://jewelbox.co.in/victorian-splendour-diamond-ear-studs/","₹23,653","Victorian Splendour Diamond Ear Studs"
"https://jewelbox.co.in/charming-halo-mens-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/09/WER1397-1pic-front-2.jpg","https://jewelbox.co.in/charming-halo-mens-diamond-studs/","₹58,049","Charming Halo Men's Diamond Studs"
